TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,PAYMENT_NUM,STORE_NM,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
a_a014026,2210300005,1,0,2,옥희,1.0,45.5,낙곱새전골(중간맛);카스;공기밥;볶음밥
a_a017941,2211110004,1,0,2,하노이의아침,1.0,34.0,
a_a003599,2210010002,3,0,2,주식회사 푸른숲이엔티,1.0,40.0,
a_a007078,2210170007,3,0,2,써니롤러스케이트,1.0,1.0,물
a_a001794,2209170006,2,0,4,한화솔루션(주)갤러리아광교점,1.0,21.0,플라잉타이거코펜하겐 문화 기타
a_a006820,2210110005,1,0,2,미미옥신용산점,3.0,24.0,양지+차돌 쌀국수
a_a001419,2209070003,1,0,1,놀부주방,1.0,12.9,김치구이삼겹
a_a001892,2209300002,2,1,2,GS25동대문패션점,1.0,7.0,짱구판박이젤리;풀)스팸김치1편;스프라이트캔;롯)제주감귤500
a_a000567,2209060003,2,0,2,나라셀라,1.0,10.0,22년장터마진나라17
a_a002746,2209240003,2,0,2,이마트 포천점,1.0,125.1,
a_a000196,2208170003,1,0,2,삼성물산(주)에버랜드리조트,1.0,3.5,구슬아이스크림(싱글컵)
a_a008096,2210170003,1,0,2,이케아코리아유한회사,1.0,2.0,핫도그단품
a_a017260,2211050004,1,0,1,크라이치즈버거,1.0,6.8,치즈버거 세트
a_a000820,2208270002,1,1,3,지에스(GS)25 가평자라섬점,1.0,10.85,쇼핑백판매;프링글스(대);칠)사이다500;스텔라캔500ML;해태)평창수500
a_a000506,2208270002,3,1,2,RESFFECTFESTIVAL,1.0,200.0, 2022 RESFFECT FESTIVAL
a_a000231,2209100001,1,0,8,라뷰베이커리,1.0,63.1,생크림팡도르;과일크로와상;에멘탈치즈;HOT밀크티;ICE카페모카;아이스복숭아티;HOT아메리카노
a_a004092,2210030003,3,0,2,서울특별시청,1.0,9.0,동식물원 어른
c_c002786,2209250001,1,0,2,남도장터,3.0,6.0,
a_a006436,2210080002,1,0,1,현대백화점디큐브시티,1.0,30.0,장사랑
a_a003234,2210080002,1,0,1,1인1잔,1.0,12.0,아메리카노(ICE);에끌레어슈
a_a014835,2211020004,1,1,2,(주)유성티앤에스,1.0,8.1,아참롱다리;몬스터파라다이스
a_a018092,2211110002,2,0,1,롯데월드몰,1.0,34.0,길리안초콜릿카페
a_a002345,2209180002,2,2,5,굿모닝커피,1.0,36.5,
a_a017812,2211120003,1,7,2,현대프리미엄아울렛 송도점,1.0,22.0,반반돈까스;꼬치어묵우동
a_a017927,2211120004,1,0,1,오바도즈(OVADOZ),1.0,5.0,아메리카노
a_a000800,2208200002,1,0,2,금풍푸드,1.0,35.0,도토리전;들깨수제비;음료수
a_a008406,2210180007,1,2,1,한강호텔 주식회사,1.0,3.2,롯데)펩시콜라캔330ML;모구모구)리치젤리320ML
a_a001296,2208260002,2,1,1,주식회사제이비씨파트너스,1.0,3.0,직업포토카드
a_a013875,2210290006,1,0,3,생활맥주 서래마을점,1.0,70.0,
a_a011234,2210300006,1,0,2,한주당,1.0,51.5,매운등갈비찜(1단;테라;음료;볶음밥
a_a001982,2209230013,1,1,1,파리바게뜨 경복궁역점,3.0,6.7,
a_a006799,2210100003,3,0,3,리틀치프코리아평택점,1.0,5.5,Potato플레인
a_a001976,2209250002,1,0,2,59피자,1.0,22.0,반미터생각나는피자
a_a014823,2211050007,1,0,2,명가민규태해물칼국수,1.0,30.0,조개칼국수(2인분);만두(반판);계란죽
a_a004048,2210010006,1,0,2,(주)케이지모빌리언스,1.0,13.0,
a_a011358,2210280003,1,0,2,롯데지알에스 주식회사,1.0,9.2,케익SET
a_a006716,2210150002,1,2,1,GS25가능행복점,1.0,2.0,단백질바베리
a_a004499,2210060005,2,1,1,세븐일레븐,1.0,8.5,라엘)라엘오가닉중형14P
a_a000795,2208210003,3,0,2,씨제이씨지브이(주),1.0,28.0,일반2명
a_a014301,2210300005,1,0,2,커피가이,1.0,5.5,(ICE)모히또에이드;(ICE)수제밀크티
a_a018110,2211120009,1,0,2,GS25 수원행리단길점,1.0,2.0,
a_a008270,2210290006,1,0,2,정성,1.0,43.5,
a_a003189,2210220005,3,4,2,허브아일랜드영농조합법인,1.0,15.0,티위시(더뷰티플데이);티위시(더굿나잇)
a_a000935,2209040001,1,0,3,바이러닉에스프레소바,1.0,20.5,여의도 꼼빠냐;에스프레소 꼼빠냐 코코넛.마카다미아;위스키 푸딩
a_a003543,2210300001,1,0,2,(주)제이제이퀴진,1.0,16.0,
a_a003020,2209250002,1,0,4,선산산업(주)선산휴게소상지점,1.0,7.5,후라이드닭꼬치(1개);(3000원)호두과자
a_a011455,2211050008,2,0,2,주식회사 현대백화점신촌점,1.0,23.1,NC소프트(도구리)
a_a000334,2208200002,1,0,4,카펜트리,1.0,70.0,ICE아메리카노;패션후루츠 에이드;연어 베네딕트;알리오 올리오;콥 샐러드;+바스크치즈케익
a_a001175,2208260001,1,0,4,에그앤플라워,1.0,79.0,바질해산물찜;홍새우먹물카펠리;버섯딸리아뗄레
a_a007305,2210150002,1,4,3,지에스25한강뚝섬2호점,1.0,32.2,
a_a006041,2210090002,2,1,1,주식회사 현대백화점 THE HYUNDAI SEOUL(더현대서울),3.0,147.0,알레르망
a_a008176,2210240004,1,0,2,섬마을게장님,1.0,38.0,
a_a001340,2208230002,1,0,1,서가앤쿡,1.0,20.9,
a_a018220,2211120005,1,0,1,현대백화점판교,1.0,12.7,파운드케이크;I 아메리카노
a_a004349,2210170006,3,1,1,신세계건설㈜,1.0,15.0,찜질스파-대인(남)
a_a004797,2210090004,3,0,1,문화재청,1.0,1.0,대인 입장권
a_a003188,2209240003,2,0,4,롯데쇼핑㈜ 보물벙커제타플렉스,1.0,33.69,라포스톨달라멜소비뇽블랑;까레띤또로블;롤라이오상그리아레드
a_a017891,2211120003,3,0,1,광명동굴,1.0,6.0,동굴입장권-성인
a_a003506,2210080004,3,0,3,티케이프,1.0,59.0,
a_a001037,2208270003,2,0,5,용문농협단월지소마트,1.0,42.79,카스큐팩1.6L;제주삼다수2L;HANARO굿 썬플러스220G*4P;풀무원돌얼음1KG;물티져스밀크144G;오리온농협)마켓오 감자톡 허브솔트L;진로 16.9%(병) 360ML;오뚜기 식용유 0.5L;해태)에이스 121G;코카콜라(캔);크라운)쿠크다스화이트144G;핫식스250ML;웰치그레이프맛355*355*24;새콤달콤 초고추장500G;HANARO굿썬플러스220G
a_a002363,2210020001,1,1,1,카페차마루,1.0,4.0,바삭바삭크로와상
a_a004716,2210050004,1,0,3,SEOUL TOWER,1.0,36.0,IV)트립전망대인 탑승권
a_a003829,2210160013,1,0,1,야끼니꾸소량 경복궁점,1.0,46.0,
b_b004131,2209290003,1,0,2,기와집순두부,1.0,48.0,생두부&수육;황태양념구이;순두부백반;공기밥
a_a006716,2210150007,1,0,2,푸라닭일산장항2동점,1.0,34.9,떡 추가;생맥주 500CC;순살 블랙투움바
a_a001356,2208270004,1,5,1,(주)롯데월드 SEOUL SKY,1.0,15.6,스파클링에이드;레인보우
a_a007591,2210300005,1,0,2,비쳉향푸드㈜,1.0,8.5,비첸향
a_a018137,2211100005,3,0,2,부천호수공원 수피아,1.0,6.0,입장권 성인
a_a001964,2209200001,1,0,1,원조누드김밥,1.0,5.5,
a_a007921,2210220003,1,2,1,(주)한화비앤비,1.0,4.5,ICE카페아메리카노(R)
a_a000336,2208200005,1,0,3,어텐션,1.0,440.0,
a_a003123,2210010004,3,3,4,재벌호,4.0,200.0, 
a_a003089,2209270004,1,3,2,주식회사알디프,1.0,40.0,시즌코스
a_a005790,2210140008,1,0,2,캠프게이트,1.0,35.0,
a_a007436,2210150005,3,0,2,월미테마파크,1.0,12.0,
a_a017965,2211090005,3,0,1,파주삼릉,1.0,1.0,
a_a002021,2209270008,1,0,2,복고다방,1.0,4.0,[포장]아메리카노2000-진하게ICE
a_a002691,2210020003,3,0,2,재단법인 세미원,1.0,10.0,입장료 성인개인
a_a009822,2210290003,1,0,2,캐슬602,1.0,40.3,오리지널브런치;로제떡볶이파스타;스윗소이미트;H)아메리카노
a_a004562,2210110002,3,1,4,에델바이스 스위스테마파크,1.0,26.0,
a_a001406,2209040005,3,2,1,CJ푸드빌주식회사,1.0,3.5,세계로_달고나(스틱)
a_a000946,2209030003,1,1,2,아모제푸드(주),1.0,4.5,카스생맥주(M)
a_a006519,2210150003,1,0,2,위드에프엔씨,1.0,47.0,
a_a003249,2210130005,1,2,4,맥도날드서울역점,1.0,6.4,
a_a003185,2210020002,1,3,2,청암산장,1.0,12.0,
a_a009985,2210220005,1,0,2,(주)신세계,1.0,3.5,오규당 대표단품
a_a007778,2210310007,3,0,2,주식회사인터파크,1.0,40.0,하리보골드베렌100주년생일기념전
a_a000655,2209030001,6,1,3,모두의주차장,1.0,4.5,주차비
a_a001810,2209170002,2,3,2,60층 63ART 카페01 #.95,1.0,3.0,구슬코튼캔디
a_a007294,2210250002,3,0,1,세화미술관,1.0,8.0,일반성인
a_a016159,2211040003,1,1,1,㈜풀무원푸드앤컬처,1.0,4.4,아메리카노
a_a001838,2209240008,3,0,2,수원 SK아트리움,1.0,3.0,일반유료(어른)
a_a011215,2210230005,1,0,2,와플대학모란역캠퍼스,1.0,7.1,딸기케이크와플;아메리카노ICE
a_a003961,2210020001,1,0,2,장충쭈꾸미&양푼김치탕,1.0,29.0,
a_a002729,2209200002,1,0,1,스타필드아라비카,1.0,7.3,아이스교토라떼12 OZ
a_a001375,2208290004,1,0,3,(주)딘타이펑코리아,1.0,56.5,샤오롱바오(10);우육면;탄탄면;XO게살볶음밥
b_b003330,2208200001,1,0,6,가평숯불막국수,1.0,67.0,숯불고기막국수;애기밥;막국수사리추가
a_a002781,2210020001,1,0,2,블루보틀커피코리아(유),1.0,17.7,(TO GO)Iced Amerno;(TO GO)New Orlea;(TO GO)Bright
a_a018057,2211130006,1,0,1,빈스빈스,1.0,4.5,
a_a012313,2210290004,1,0,2,동막골스낵코너,1.0,5.0,
a_a005681,2210090002,1,0,2,조개브라더스,1.0,65.0,
b_b012022,2211050005,1,0,2,혜화동돈까스극장 인천센트럴점,1.0,26.7,
a_a015356,2210290002,2,1,4,똑순네악세사리,1.0,6.0,
a_a010085,2210210003,1,0,2,여명본점,1.0,64.0,
a_a003421,2210010003,1,0,2,레드파이프,1.0,17.6,플레인스콘;HOT아메리카노;흑임자크림라떼(ONLY ICE)
a_a003082,2209250003,6,1,1,수정사우나,1.0,14.5,
a_a006326,2210100006,1,0,2,성동미래일자리 주식회사,1.0,14.4,참치김밥;라볶이
a_a007568,2210140011,6,0,1,서촌도그살롱,1.0,8.0,
a_a009988,2210270005,3,0,2,월미테마파크,1.0,14.0,
a_a014206,2210290006,2,0,4,GS25,1.0,26.0,쇼핑백판매;오뚜기밥210G*4;비비고김치400G;Y)P아이스빅볼;빵빠레바닐라;초코비모나카
a_a004387,2210010002,3,4,2,화담숲,1.0,18.0,성인
a_a003131,2209250004,1,2,2,호텔스위티안,1.0,119.0,청포도 에이드;SDS2
a_a009609,2210230005,1,0,2,우육면관,1.0,34.5,특;우육면;수교;오이소채
a_a018021,2211100011,1,0,2,맥도날드,1.0,5.6,아이스 바닐라라떼-M
a_a003225,2209240007,2,0,2,(주)이마트,1.0,13.64,즉석우동175G;참이슬후레쉬페트500ML;테라1.6L(페트);젤럭시 사우어웜젤리1
a_a008659,2210300002,2,0,2,현대시티아울렛,1.0,70.0,앤클라인-핸드백
a_a006133,2210160002,3,1,4,덕평공룡수목원,1.0,7.0,
a_a014518,2210300002,1,0,5,대보유통(주)화성(하)휴게소,1.0,10.8,
a_a001716,2209200017,2,2,2,B마트중구명동,1.0,6.17,아임밤제주도푸른밤(스파클링&바블입욕제)120G;코카콜라제로500ML;탐스제로레몬600ML;DOLE복숭아후룻컵198G
a_a004637,2210150004,1,0,2,주식회사 도레도레,1.0,13.6,더블아몬드비엔나I
b_b006969,2210100003,2,0,2,(주)신세계사이먼,1.0,206.1,
a_a003146,2210090005,1,1,6,풍년쌀농산,3.0,26.0,
a_a006901,2210200008,1,0,3,역전할머니맥주,1.0,47.8,짜빠구리;살얼음파인애플;생맥주 500CC;역전하이볼;한치
a_a005790,2210140007,2,0,2,한결축산-설악점,1.0,44.1,돈칼집오겹살;돈마호크;양념육
a_a002129,2209240006,1,0,2,스시환,1.0,37.0,모듬초밥;새우튀김
a_a002857,2209240001,1,0,1,키스톤 스피시즈,1.0,26.0,
a_a018121,2211120002,1,0,1,영선네,3.0,10.0,
d_d004175,2210130004,1,0,3,남오토코 대치점,1.0,210.0,
a_a006268,2210210006,6,4,1,EFC,1.0,2.0,
d_d007564,2210290003,1,0,2,남한산성은행나무집,1.0,82.0,
a_a006619,2210150004,1,0,1,연경,1.0,18.0,
a_a006711,2210150003,1,0,1,기와순두부,1.0,10.0,
a_a002864,2209240007,3,2,1, ,3.0,10.0,
a_a018155,2211080003,1,0,1,혜화도담,1.0,9.0,
a_a000110,2208280001,1,0,1,이층양옥,1.0,37.0,채끝;구운야채
c_c002035,2209140004,1,0,1,MENTEN,1.0,11.0,저염도간장라면(계란1)
a_a005659,2210090007,1,0,2,아말피,1.0,11.0,
a_a001258,2208280004,2,0,4,편의점,1.0,28.0,
a_a014057,2210310002,1,2,4,달인가국민간식,1.0,9.0,
a_a002844,2209250001,1,0,2,시루향기 화성반송점,1.0,16.0,
a_a007953,2210230005,3,0,2,롯데씨네마,1.0,18.0,
a_a001638,2209230003,1,0,2,을지다락도산공원점,1.0,49.9,다락오므라이스;로제파스타;가츠산도;도산에이드(레몬)
a_a010016,2210220006,3,0,2,가평레일파크,1.0,30.0,
a_a000984,2208280005,1,0,1,별미삼청수제비,1.0,13.0,
a_a006653,2210080005,1,0,1,런던베이글뮤지엄안국,1.0,13.3,PLAIN BAGEL;BASIL PESTO BAGEL;FIG AND WALUNT CREAM CHEESE S;ICE PACK S
a_a007483,2210150002,1,0,2,이나경송탄부대찌개,1.0,25.0,
a_a001329,2209030004,1,0,2,비스타 워커힐 서울 피자힐,1.0,120.0,
a_a001927,2209200007,1,0,3,팀호완,1.0,38.0,
a_a001569,2208310001,1,0,2,메밀이랑면이랑,1.0,16.0,비빔막국수;물막국수
a_a010239,2210210005,1,0,2,인크커피(가산점),1.0,19.3,그린티블렌디드;I 아메리카노(E);다회용컵;꿀사과케이크(P);
c_c014246,2211120005,1,0,3,명륜진사갈비(인천학익점),1.0,52.5,
a_a000461,2208280014,1,0,2,미니스톱,1.0,1.5,해태)폴라포포도
a_a005369,2210140003,1,0,2,익선동냉삼집미미네,1.0,62.0,삼겹2세트;카스;이슬
a_a017662,2211100006,1,0,1,주막보리밥,1.0,11.0,[포]보리1인
a_a006039,2210040003,1,0,4,공무원연금공단 화성상록골프장,1.0,644.0,"[그린피]배우자,공무원,일반인;[대여]카트;[스타트]자장덮밥(2022)"
a_a002992,2210020007,1,0,1,와라쿠샤샤,1.0,38.0,달인우동;1인 스키야키
a_a015313,2210290003,1,1,2,크리스챤디올(주)성수,1.0,41.5,Cafe Latte;Iced-Rooibos
a_a007606,2210290005,2,0,2,간식창고쌍용예가점,1.0,1.1,따옴딸기;누크바
a_a000461,2208300003,1,0,2,코레일유통㈜,1.0,11.2,데리버거세트;변경)토네이도
a_a009891,2210210009,1,0,2,익선고로,1.0,6.0,
a_a000898,2208210004,1,0,2,조앤더주스압구정역점,1.0,9.7,아이스 아메리카노 12OZ;사이즈업;바닐라라떼(12OZ/ICED)
b_b006609,2210050008,1,0,2,은행골,3.0,35.0,특미초밥;도연반반
a_a011423,2210290001,1,0,2,주식회사 현대백화점 THE HYUNDAI SEOUL(더현대서울),1.0,25.0,깨매우면
a_a004698,2210020001,1,0,2,하우스(HAUS),1.0,33.3,치아바타샌드위치;무화과크로와상;DECAF ICE아메리카노;DECAF ICE 카라멜라떼
a_a006352,2210090003,1,0,2,멍슈슈,1.0,39.0,강아지입장료;아메리카노(H);바닐라라떼(I);라볶이
a_a006543,2210290003,3,0,3,양갱푸드,1.0,8.0,
a_a003108,2210020005,1,0,2,(주)홍인,1.0,37.0,2인세트(두부)
a_a003204,2210200004,1,0,2,콘타이와 꼬란타이 인천파라다이스,1.0,14.9,Nua tun;공기밥
a_a006562,2210250002,1,7,3,GS25곤지암리조트2호점,1.0,4.1,조청유과96G;포카리620ML
c_c005040,2210100005,1,0,2,호퍼앤호크니,1.0,21.0,노들얼그레이밀크;리멤버런스;과일파블로바1단
a_a002198,2209090009,2,3,2,CU 춘천 서천점,1.0,5.8,
a_a002258,2209250002,3,0,1,덕수궁미술관,1.0,2.0,일반
a_a000108,2208240002,1,0,1,피노키오상계동냉면,1.0,8.0,
a_a000383,2208190002,2,0,3,용문농협단월지소마트,1.0,93.07,카스큐팩1.6L;종가집묵은지 500G;오리온 스윙칩 볶음고추장L 110G;청정원 리치칼집프랑크 300G;MAY GREEN 친환경 접시 180;쥬시쿨복숭아 930ML;적상추;돼지목살;팔도왕뚜껑110G*18;돼지삼겹살;나무젓가락10P;롯데 아이시스 2.0L;생배 1.5LPE;처음처럼(16.5%)1.8L;아이존 다회용 위생컵 10P;돼지벌집삼겹살;쌈장사각 200G;무파마큰사발 112G;헬리코박터프로젝트 윌 150ML*5
a_a000150,2208070002,1,0,5,어거스트블루라운지,1.0,27.0,롱블랙;화분케이크
a_a007114,2210220002,2,0,2,코레일유통대전역,1.0,3.0,아이스아메리카노
a_a014382,2211010002,1,0,1,주식회사명동교자(명동1호점),1.0,10.0,
b_b004131,2209290005,1,0,2,인플럭스,1.0,23.5,에그크림커피(ICE);애플망고스무디;플레인요거트스무디
a_a007363,2210160004,2,1,1,더하늘정원,1.0,1.0,똥빵
a_a000038,2208070001,1,0,5,일품양평해장국,1.0,45.0,
a_a003798,2210030002,1,0,2,미사장,3.0,21.5,
a_a006850,2210100003,1,0,2,챠이나게이트,1.0,48.0,
a_a007694,2210130008,1,0,1,카페그루비,1.0,8.0,
a_a001749,2209250003,1,0,2,주식회사공공스토리사업케이슨24(CAISSON24),1.0,10.0,아메리카노ICE
a_a011358,2210280001,1,0,2,동방명주,1.0,22.0,
a_a003313,2210150016,1,0,1,엄케이펍,1.0,5.0,
d_d004427,2210130004,1,0,1,개화식당,1.0,22.0,
a_a000293,2208180002,1,0,4,가평잣고을시장,1.0,46.0,
a_a001035,2208290006,3,0,2,오아시스 방탈출,5.0,56.0,
a_a001147,2208220005,3,1,4,크리스월드,5.0,84.9,
a_a007870,2210160005,1,0,1,부천원미지역자활센터카페산책,1.0,3.0,(I)바닐라라떼
a_a005956,2210100001,2,1,2,대신농협 하나로마트,1.0,14.45,
a_a003694,2210020007,1,0,4,순희네빈대떡,1.0,5.0,
a_a000219,2208290005,1,0,2,롱브릭스,1.0,10.5,카페라떼;아이스아메리카노A
a_a000024,2208050002,2,1,2,이마트24,1.0,5.16,아임이)알로에1.5L;신선함을그대로망고1.5L;아임이)하루이리터생수2L
a_a000123,2208150003,2,0,4,포토시그니처대학로점,1.0,8.0,
a_a003077,2210020004,3,0,3,수원문화재단,1.0,14.0,화성행궁 어른;어린이
a_a001885,2209110002,1,0,1,투썸플레이스 주식회사,3.0,4.5,아메리카노(R)
a_a003016,2210030004,3,0,2,덕수궁,1.0,2.0,대인
a_a003399,2210070004,1,0,2,파리바게뜨광교중흥점,1.0,3.6,우유크림슈(4개입)
a_a007394,2210290007,1,0,2,삼성물산(주)에버랜드리조트,1.0,35.7,뱀파이어왕야채튀김우동세트;블러드시티폭립플레이트세트;생수
a_a001090,2208270004,1,0,2,엠즈씨드주식회사,1.0,10.2,
a_a012188,2211030004,2,0,1,CU,1.0,2.2,칸타타)아메캔275ML
a_a012450,2210300005,1,0,2,체부동잔치집,3.0,32.0,
a_a006054,2210170001,1,0,2,투썸플레이스 주식회사,1.0,9.7,고구마라떼(R);아이스아메리카노(R)
a_a003212,2209260002,2,0,1,,,0.0,
a_a000795,2208210003,3,0,2,,,0.0,영화입장권
a_a004420,2210080002,3,0,2,가평레저파크,5.0,40.0,
a_a006566,2210160006,2,0,1,대명항 수산물 직판장,1.0,15.0,
a_a007941,2210220005,3,0,2,주식회사피쉐프코리아,1.0,7.5,
a_a002245,2210010001,1,0,2,유유샤브,1.0,28.0,B.소고기샤브샤브
a_a006590,2210150005,1,0,2,오늘와인한잔,1.0,21.7,(문득)얄리스완샤도네이( G);( 선물)디아펠리즈(G);쉬림프 로제파스타
a_a000315,2208200003,1,1,5,주식회사 도레도레,1.0,9.5,"도레도레(김포,동대문)"
a_a007165,2210150005,1,0,2,핏제리아루카,1.0,50.1,마르게리타풍기핏자;쉬림프갈릭오일스파게티;라임 모히토(무알콜)
a_a000706,2208270007,1,0,1,칠홉스이태원프로젝트,1.0,30.09,힙스터500;더티500;쳐브로500;그데이500쥬신더500
a_a003125,2209240002,1,0,2,맥도날드,1.0,12.0,맥스파이시 상하이버거;1955버거/런치라지세트
a_a006260,2210150003,2,1,1,SPAO,1.0,75.9,"캠퍼스 그래픽 스웨트셔츠(기모);핀턱 조거팬츠(기모),(AC)MELAN;봉투.SP."
a_a018228,2211120005,1,0,1,주식회사 스타벅스 커피 코리아,3.0,16.2,더블 에그 샐러드;I-V)자몽허니블랙티;프리미엄 바나나
a_a000504,2208200001,1,0,2,헤세드스시,1.0,55.8,
a_a003090,2210010002,1,0,1,샐러디,1.0,9.9,연어 샐러디
a_a000741,2209010002,1,2,2,Story way편의점,1.0,2.9,
a_a010568,2210220004,2,1,1,코끼리과일,1.0,20.0,
a_a003595,2210150006,1,0,2,LOTTE HOTEL LA SEINE,1.0,28.8,2 22 DA A
a_a011803,2210290006,1,0,1,주식회사 스타벅스 커피 코리아,3.0,10.5,치즈베이글;I-G)R/BE MB21 M 
a_a006776,2210150003,2,0,2,삼성물산,1.0,125.0,
a_a004549,2210020004,1,0,2,드방르파크,1.0,14.7,소금빵;쿠인아망;아메리카노
a_a014792,2211040011,1,0,1,삼청화대학로,1.0,8.0,
a_a001612,2209230004,1,0,2,,1.0,95.57,
a_a010135,2210200002,1,3,3,㈜풀무원푸드앤컬처,1.0,16.0,오리지날닭가슴살소시지;바삭어포;호두과자;공주알밤빵(중)
a_a000123,2208120002,1,0,4,국밥대장(삼각지점),1.0,27.0,
a_a010961,2210220009,1,0,2,노랑통닭,1.0,37.0,3종세트(순살);생맥주 500CC
a_a002250,2209170002,1,0,2,케이아이에스정보통신(주)원주(춘천방향)휴게소,1.0,4.0,웨스턴핫바[N제조]
a_a004669,2210020003,1,0,1,세븐일레븐인천1호부평역사1호점,1.0,3.5,롯데)더커진참치마요삼각;쟈뎅)bIG로얄헤이즐넛320m;롯데제과)컵얼음(라지)
a_a000074,2208060001,1,0,4,(주)호텔롯데롯데월드,1.0,27.6,모짜베이컨셋일반;L포테이토;콜라(L)[아이스];지파이_하바L;지파이_고소S;내츄치즈스틱;새우세터(일반);L포테이토;콜라(L)[아이스
a_a002102,2209250004,3,0,2,재단법인 세미원,1.0,10.0,[입장료]성인개인2
a_a008348,2210160001,1,0,2,에그셀런트,1.0,8.4,오리지널 에그;더블베이컨 에그
a_a007591,2210300003,1,0,1,맥도날드,1.0,5.0,더블 불고기/런치세트
a_a011737,2210300003,1,1,5,농업회사법인 벽초지문화수목원(유),1.0,6.0,명품 엿
a_a010131,2210230005,1,0,2,오오우키친,1.0,31.5,한우대창덮밥;연어장덮밥;닭껍질교자
a_a001090,2208270005,1,0,3,(주)위드헤븐,1.0,33.0,매콤제육볶음;돼지갈비정식;맥주
a_a000557,2208230001,1,0,2,(주)새들러컴퍼니,1.0,5.4,SINGLE PLAIN
a_a003364,2210160002,1,0,3,남성주(상)휴게소,1.0,9.0,토스트(4500)청년
a_a018191,2211120003,1,2,2,이나닭강정신촌점,1.0,27.5,이나닭강정2가지맛선택;순한맛;간장맛;배달비
a_a001350,2209050005,1,0,2,미소삼겹살데이,1.0,82.0,
a_a001800,2209090003,3,0,5,서대문자연사박물관,1.0,22.0,입장권(어린이);입장권(어른)
a_a018121,2211120004,1,1,1,그시절 그맛,3.0,2.0,
a_a006034,2210230003,1,0,2,순이네,5.0,11.0,
a_a017632,2211080004,1,0,2,에머이,1.0,25.4,양지쌀국수;분짜
a_a000074,2208050002,2,3,4,코레일유통㈜,1.0,8.2,오리지널 글레이즈드;싱글기본(M전용);16OZ플라스틱컵
a_a002797,2209210004,1,0,2,케이디하우스,1.0,22.0,辛아부라소바;마제소바
a_a001673,2209180005,3,0,3,(주)티모넷워커힐지점,1.0,10.0,[현장]빛의시어터:구스타프클림트
a_a006620,2210220004,2,0,3,사계절찐빵,1.0,5.0,
a_a005137,2210080006,1,0,2,용문산빵공장,1.0,27.8,초코크로아상;먹물베이컨쏘세지;미니무화과;아메리카노(I)
a_a017928,2211110004,1,0,1,태극당,1.0,25.05,야채사라다;단팥빵;슈크림빵;찹쌀떡빵;비닐봉투;카페라떼 ICE
a_a005222,2210170005,1,0,1,포레스트아웃팅스송도점,1.0,16.0,ICE바닐라라떼;무화과 오미자에이드
a_a017915,2211120003,1,0,2,미메시스아트뮤지엄,1.0,13.0,아인슈페너ICE;크림카푸치노HOT
a_a003249,2210140002,1,0,4,그랜드제빵소,1.0,34.3,바스크치즈케이크;몽블랑;리얼치즈;스콘;의정부 데니쉬;소금빵;우유500ML
a_a000565,2208310013,1,0,1,미스바삭(마코토),1.0,28.0,(BEST)마코토정식;매운부타동
a_a010967,2210280003,6,0,1,설레임의원,1.0,825.0,
a_a006606,2210080004,1,1,2,까라솔,1.0,16.0,그린 카야 잼 스콘;시그니처커피;ICE 아메리카노;유리컵
a_a008397,2210230002,1,0,3,365아고라시티,1.0,44.0,
a_a017885,2211110002,2,1,2,주식회사 아성다이소,1.0,3.5,마주로스마트폰방수팩;아이시스8.0펫(500 M
a_a000550,2208210004,1,0,2,긴자바이린,1.0,28.0,가츠돈;제로 코크
a_a002456,2209200003,1,0,2,리사르커피명동점,1.0,10.1,카페스트라파짜토;카페그라니따;바치디다마
a_a001474,2209060003,1,1,2,주식회사 스타벅스 커피 코리아,3.0,10.1,I-T)아메리카노;I-T)카페라떼 -바닐라시럽
a_a010289,2210220007,3,0,2,유피피컬러스튜디오,5.0,128.0,
a_a001351,2208270005,1,0,2,탐앤탐스,1.0,4.9,ICE카페
a_a003031,2210010003,1,0,1,SHAKESHACK,1.0,18.7,SHACK;CHS FRIES;VAN SHAKE
a_a005463,2210020003,1,7,2,플리퍼스 토고,3.0,5.0,
a_a010043,2210290003,1,0,3,퍼먼트,1.0,26.5,허니크림치즈;앙버터;아메리카노(ICE);밀크티ice
a_a006880,2210220007,1,0,2,덕수궁리에제와플,1.0,11.6,블루베리크림치즈;메이플
a_a006551,2210100003,3,0,2,웨이브파크,1.0,100.0,
a_a014874,2210310001,1,0,5,주식회사 남문,1.0,10.5,(H)아메리카노;(I)아메리카노
a_a004562,2210110003,1,0,4,(주)전한강강술래상,1.0,70.0,
a_a010197,2210220002,1,0,4,샤갈의눈내리는마을,1.0,65.0,
a_a000892,2208200002,1,0,2,그믐달,1.0,27.0,아메리카노(ICE);우삼겹오일파스타;볶음달
c_c011906,2210280002,1,2,1,엠즈씨드주식회사,1.0,11.0,베이컨에그치즈머핀;I락토프리 카페라떼S
a_a006182,2210080002,1,0,2,최미자소머리국밥,1.0,28.0,국밥
a_a003839,2210020006,1,0,1,(주)신세계,1.0,10.0,가츠동
a_a005198,2210210002,3,0,1,덕수궁미술관,1.0,2.0,서울관 관람권
a_a002941,2209270003,1,2,4,세븐일레븐 가평복장리점,1.0,41.0,친환경 비닐쇼핑백 100원;롯데)더블비얀코;롯데푸드)빵빠레바닐라175;하겐)컵녹차100ML;비오케이)파이리의매콤떡;샘표)질러직화스틱육포45G
