TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,PAYMENT_NUM,STORE_NM,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
e_e004729,2307080004,1,0,2,어글리퍼피,1,23.3,아메리카노(ICE);수박주스;복숭아치즈타르트
e_e004729,2307080006,1,0,2,BHC치킨,1,25.0,순살뿌링클;코카콜라 1.25L
e_e004730,2307140005,1,0,2,3일한우국밥,1,11.0,한우국밥 
e_e004730,2307150001,1,0,2,등촌샤브칼국수,1,29.0,버섯칼국수;소고기샤브
e_e004730,2307150002,1,0,2,디저트39,1,13.2,아메리카노;레드리치슬림티;황치즈쿠키슈
e_e004730,2307150003,3,0,2,핑크타이거,3,8.0,
e_e004730,2307150005,1,0,2,BBQ 치킨,1,26.1,황금올리브치킨;콤보변경
e_e004730,2307160002,1,0,2,콩가네순두부,1,17.0,
e_e004730,2307160003,1,0,2,CGV ,1,5.5,CGV 콤보;반반 바질어니언+더블
e_e004730,2307160003,3,1,2,CGV,1,20.0,관람권 
e_e004733,2307280002,1,0,4,야래향,1,33.0,
e_e004733,2307280004,3,0,4,서대문자연사박물관,1,20.0,
e_e004733,2307280005,1,0,4,명동교자,1,42.0,
e_e004733,2307290001,3,1,4,서울상상나라 ,1,16.0,입장권
e_e004733,2307290003,1,0,4,카페기차가있는 풍경,1,4.0,
e_e004733,2307290003,1,0,4,카페기차가 있는 풍경,1,12.5,
e_e004733,2307290004,1,0,4,마장휴게소,1,7.0,꼬치어묵우동
e_e004733,2307290004,1,0,4,마장휴게소,1,5.5,떡라면
e_e004772,2308060003,1,0,4,맥도날드,1,16.9,불고기 버거;상하이 치킨 스낵랩;더블 불고기/런치세트
e_e004772,2308060004,1,0,4,8빙수,1,19.8,복숭아 아이스티;아메리카노-ICE;플레인 요거트 블렌디드
e_e004772,2308060006,2,0,4,교보문고,1,6.0,최애의 아이 11
e_e004772,2308060007,2,0,4,ZARA,1,55.9,TROUSERS
e_e004772,2308060008,1,0,4,화화쿵주마라탕,1,39.88,마라탕(2단계);소고기;마라탕(1단계);양고기;꼬치류
e_e004772,2308060009,2,0,4,ABC-MART,1,69.9,NBNVDB2423.(15)GRAY.S
e_e004773,2307060003,1,0,1,예도(국수잘하는집),1,10.0,
e_e004773,2307070002,1,0,1,유명산숯불닭갈비,1,15.0,갈비탕
e_e004774,2307200008,1,0,1,이원세상 주식회사,1,19.9,
e_e004774,2307200008,1,0,1,이원세상 주식회사,1,5.5,
e_e004774,2307200008,1,0,1,이원세상 주식회사,1,9.9,
e_e004774,2307200008,1,0,1,이원세상 주식회사,1,10.89,
e_e004774,2307200008,2,1,1,월드타워약국,1,7.0,
e_e004774,2307200011,2,1,1,원신 2023 여름축제2,1,51.0,[원신]비치 타월;[원신]여행일지케이스C_나히다
e_e004774,2307200012,3,1,1,주식회사 스위트스팟,1,11.0,원신 2023 여름축제 입장권
e_e004774,2307200013,1,0,1,널부르는트럭,1,6.0,
e_e004774,2307200013,1,0,1,한울,1,4.0,
e_e004774,2307200013,1,0,1,호떡맨,1,13.0,
e_e004774,2307200013,1,0,1,인사이더 F B System,1,11.0,
e_e004774,2307200013,3,2,1,주식회사 스위트스팟,1,24.0,
e_e004774,2307210002,1,0,1,한울,1,2.0,
e_e004774,2307210002,1,0,1,널부르는트럭,1,6.0,
e_e004774,2307210002,1,0,1,천하제일관,1,10.0,
e_e004774,2307210004,1,0,1,옥현에프엔씨(주),1,10.0,
e_e004774,2307210005,3,1,1,주식회사 스위트스팟,1,11.0,원신 2023 여름축제 입장권
e_e004774,2307210005,3,1,1,(주)제너럴크리에이션,1,6.0,
e_e004774,2307210005,3,1,1,(주)제너럴크리에이션,1,6.0,
e_e004774,2307210005,3,1,1,(주)제너럴크리에이션,1,6.0,
e_e004774,2307210006,1,0,1,한울,1,9.0,
e_e004774,2307210006,3,2,1,(주)스위트스팟,1,8.0,
e_e004774,2307210006,3,2,1,(주)스위트스팟,1,8.0,
e_e004774,2307210006,3,2,1,(주)스위트스팟,1,16.0,
e_e004774,2307210007,1,1,1,인사이더 F B System,1,5.0,
e_e004774,2307220004,1,0,1,오오오에이,1,58.0,베이컨피자;페페로니;크림 스파게티;베이컨크림파스타;콜라
e_e004774,2307220005,1,0,1,커피매거진,1,47.3,녹차인절미 아이스크림;말차빙수;메론빙수;카이막;솔티카라멜라떼 ICE
e_e004774,2307220006,3,0,1,데블다이스,1,30.0,입장권
e_e004774,2307220006,1,2,1,데블다이스,1,24.3,ICE아메리카노;복숭아 아이스티;체리 콕;팝콘;ICE 애플유자티
e_e004774,2307220007,1,0,1,미스터양꼬치,1,173.0,무한리필;계란볶음밥;하얼빈 맥주;짐빔하이볼;연태하이볼
e_e004774,2307220008,1,0,1,포도도,1,8.0,
e_e004780,2307210003,1,0,2,(주)딘타이펑코리아,1,46.5,
e_e004780,2307210005,1,0,2,스타벅스,3,11.7,T)씨솔트 콜드브루;G)콜드브루
e_e004780,2307210006,1,0,2,주식회사 여진곱,1,100.0,양(깃머리);모듬구이1인분;계란찜;참이슬후레쉬;카스
e_e004780,2307220001,1,0,2,(주)신세계,1,7.1,기타(통합계산) 
e_e004780,2307220001,1,0,2,(주)신세계,1,8.9,치킨케밥
e_e004780,2307220001,1,0,2,(주)신세계,1,5.0,숯불고기만두;고기교자만두;김치교자만두
e_e004780,2307220001,2,1,2,(주)신세계,1,3390.0,까르띠에
e_e004780,2307220001,2,1,2,(주)신세계,1,2790.0,까르띠에
e_e004780,2307220001,2,2,2,(주)신세계,1,7500.0,크리스챤디올뷰틱
e_e004780,2307220003,1,0,2,도툼횟집,1,45.0,
e_e004780,2307220004,1,0,2,통닭왕,1,26.9,후라이드(뼈);얼맥
e_e004780,2307230001,1,0,2,파이브 가이즈 강남,1,41.0,
e_e004780,2307230002,2,0,2,(주)현대백화점 더현대 서울,1,1090.55,지누스 
e_e004780,2307230004,1,0,2,스토리웨이,1,8.8,I)아메리카노;오션크림소다 
e_e004782,2307110002,2,0,1,이마트,3,7.7,요거밀 귀리플레인;굿모닝 굿밀크
e_e004782,2307110003,1,0,1,(주)딘타이펑코리아,1,34.2,딘타이펑
e_e004782,2307110006,3,0,1,스윙파크스크린골프장,1,60.0,18홀 입장권
e_e004782,2307120003,1,0,1,여우골,1,19.0,
e_e004782,2307120006,1,0,1,부가네얼큰이,1,60.0,잼잼이밥;소주;맥주;볶음밥;날치알
e_e004782,2307120007,1,0,1,치킨마루,1,40.0,
e_e004784,2307300005,1,0,2,아소정,1,31.0,
e_e004784,2307300006,3,0,2,타겟볼링,1,19.0,
e_e004784,2307300007,2,0,2,마포깐풍기앤찜닭,1,18.9,
e_e004784,2307300008,6,1,2,그믐달셀프스튜디오,1,4.0,
e_e004784,2307300010,1,0,2,지에스25 나인트리로,1,4.82,
e_e004784,2307300011,1,0,2,지에스25 서울월드컵,1,30.0,
e_e004784,2307300011,3,1,2,NHN링크,1,484.0,
e_e004784,2307300012,1,1,2,CU,1,4.6,
e_e004784,2307300012,1,2,2,GS25,1,1.2,
e_e004784,2307310001,1,0,2,느루,1,43.5,
e_e004784,2307310002,1,1,2,폴바셋,1,14.1,
e_e004784,2307310002,2,2,2,(주)우아한형제들,1,13.2,
e_e004792,2308030002,1,0,4,평래옥,1,65.0,냉면;비빔냉면;공기밥;불고기정식
e_e004792,2308030003,2,2,4,스와치그룹코리아(주),1,101.0,
e_e004792,2308030003,2,3,4,(주)영풍문고,1,47.0,초등문해력독해가힘이;빨라지고강해지는이것;최강신화왕;비마이펫멍냥연구소1
e_e004792,2308030003,2,4,4,백미당,1,14.1,우유 아이스크림;초코 소프트 아이스크림
e_e004792,2308040001,1,0,4,돈대리,1,44.0,
e_e004792,2308050001,1,1,4,IFC몰,3,122.5,딸기아따 디 만조 세트;치즈칩 아마트리치아나
e_e004799,2307290003,1,0,2,별내휴게소,1,9.0,라면참치주먹밥세트 
e_e004799,2307290005,2,0,2,농협하나로마트,1,21.88,펩시콜라제로슈거펫;시원얼음;팽이버섯국내산;생삼겹살;과일
e_e004799,2307300001,1,0,2,평양면옥,1,26.0,
e_e004799,2307300002,1,0,2,숲속의 제빵소,1,29.3,멜론 조각;연유 라우겐;카페라떼(ICE);곰돌이 샷추가;연유라떼(ICE)
e_e004799,2307300005,2,0,2,농협하나로마트 덕둔점,1,2.4,삼다수;엔초;생귤탱귤
e_e004800,2307140004,1,0,2,버들골이야기,1,35.0,
e_e004800,2307150002,1,0,2,롯데리아 잠실역점,1,21.3,
e_e004800,2307150003,3,0,2,(주)호텔롯데롯데월드,1,33.0,입장권
e_e004800,2307150003,1,1,2,호텔롯데롯데월드,1,40.4,
e_e004800,2307150004,2,0,2,러쉬 롯데월드몰점,1,17.0,
e_e004800,2307150005,1,1,2,길이네족발,1,37.0,
e_e004800,2307160001,1,1,2,숲속한방랜드본점,3,31.2,
e_e004800,2307160001,1,2,2,숲속한방랜드본점,3,18.0,
e_e004800,2307160002,3,0,2,(주)온오프믹스,4,30.0,
e_e004800,2307160002,2,2,2,공차용산아이파크몰점,1,10.6,
e_e004815,2307210001,3,0,3,아침고요가족동물원,1,39.0,입장권;먹이바구니
e_e004815,2307210002,1,0,3,칠오닭갈비,1,45.0,닭갈비(소금);물막국수
e_e004818,2307090003,1,1,4,이마트24,1,8.6,오징어짬뽕큰사발;왕뚜껑;아임이)하루이리터생수;종가맛김치
e_e004818,2307090005,1,0,4,주식회사돗가비,1,61.0,
e_e004819,2307090002,3,0,4,만해기념관,1,4.0,입장권
e_e004819,2307090002,3,0,4,만해기념관,1,2.0,입장권
e_e004819,2307090003,1,0,4,두부만드는집 순두부짬뽕,1,50.0,능이두부전골(작은냄비);순두부짬뽕;보자기두부김치;공기밥
e_e004819,2307090004,1,1,4,스타벅스,3,10.0,딸기주스;I-G)시그니처초콜릿
e_e004819,2307090004,1,1,4,스타벅스,1,5.5,V)아메리카노
e_e004821,2307220004,1,0,2,(주)엠앤푸드,1,61.0,
e_e004821,2307220005,1,0,2,먹빵&먹튀,1,34.0,모듬튀김;소주;생맥주
e_e004821,2307230001,1,0,2,신라갈비,1,131.0,
e_e004821,2307230003,1,1,2,행궁빙수,1,18.5,파인망고빙수;아메리카노ICE
e_e004830,2308010003,1,0,1,서울앵무새,1,13.0,ICE 아메리카노;용산적고구마맘모스롤
e_e004830,2308010004,1,0,1,샘샘샘,1,19.0,
e_e004830,2308020001,1,0,1,브라우더,1,15.2,대파크림치즈;카야버터;아메리카노(ICED)
e_e004830,2308020002,2,0,1,(주)로웰컴퍼니,1,32.3,2+1 폴로반팔
e_e004830,2308020003,2,0,1,오브젝트,1,6.0,mini happy key holder
e_e004839,2307290003,1,0,5,메가커피,1,2.0,(ICE)아메리카노
e_e004839,2307290004,1,0,5,봉수아 피자 ,1,15.9,
e_e004839,2307290006,2,0,5,팜스원마트,1,24.29,동원)365순수한 목장우유;CJ)비비고왕교자;삼립)평양식동치미물냉면;두메)새싹찬새콤;오뚜기)연겨자35g
e_e004839,2307300001,3,0,5,동구릉 주차장,1,1.5,주차비
e_e004839,2307300001,3,0,5,동구릉,1,0.0,입장권
e_e004839,2307300002,2,0,5,상대유통(주),1,31.1,조지아)크래프트/디카페인/블랙;새송이;미국_냉동)돈목전지;우리)칵테일얼음;동원)양반/진국소고기무국
e_e004839,2307300003,1,0,5,GS25,1,2.8,삼양라면
e_e004839,2307310001,1,0,5,스타벅스,1,20.4,I-T)아메리카노;I-T)시그니처초콜릿
e_e004843,2307290002,1,0,3,박리김밥,1,7.0,
e_e004843,2307290003,2,4,3,(주)제빵소덤,1,13.1,허니고르곤졸라;찹쌀바게트;종이백 
e_e004843,2307290004,1,0,3,소문난닭갈비,1,52.0,철판-고추장;메밀막국수(비);칠성 사이다;셀프볶음밥
e_e004843,2307290006,2,1,3,지우레져,1,7.4,칠성)아이시스8.0;진로
e_e004843,2307300001,1,0,3,두메막국수,1,35.0,막국수;전병 
e_e004843,2307300002,2,0,3,유일닭강정,1,24.0,프리미엄 중
e_e004843,2307300004,2,1,3,가평군농협하나로마트,1,13.86,뉴 크리스탈 샘물 2L 2L;롯데 아이시스 2L 2.0L;빵류;진라면멀티팩매120;아침에주스
e_e004843,2307310002,1,0,3,두물머리연핫도그,1,8.0,
e_e004843,2307310003,2,0,3,롯데쇼핑(주) VIC MARKET,1,162.951,스페셜 모듬초밥;미국산 프라임 립아이;아삭한 복숭아;친환경 느타리 버섯;모리츠 서큘레이터
e_e004845,2307100002,2,1,1,국립박물관문화재단,1,15.5,
e_e004845,2307100003,1,0,1,이이네,1,11.5,소유라멘(간장시골라멘)
e_e004854,2307070004,1,1,2,롤링파스타,1,23.4,
e_e004854,2307070005,3,0,2,세우아트센터,1,30.0,
e_e004854,2307080001,1,0,2,홍콩밀크컴퍼니,1,15.5,ICE 홍콩진저푸딩;파인애플 주스;파인애플 펑리수
e_e004854,2307080003,1,0,2,문문,1,68.0,참나물 감바스;발레안디노 쇼비;면 빵 추가;곶끼리 말이
e_e004857,2307140002,1,0,3,매송(상)휴게소,1,4.3,XO)ICE아메리카노
e_e004857,2307140002,1,3,3,매송(상)휴게소,1,4.5,피쉬)소떡소떡
e_e004857,2307140003,2,0,3,와마트,1,17.04,농심올리브짜파게티멀티;한우국거리;WAfresh와우워터 2L;바밤바밤막걸리;우도땅콩술
e_e004857,2307150001,1,1,3,컴포즈커피,1,9.0,아메리카노(ICE);디카페인더치라떼(I) T/O
e_e004857,2307150002,1,0,3,어부의밥상,1,87.0,
e_e004857,2307150004,3,0,3,클레이스타 별도예공방,1,110.0,
e_e004857,2307150005,2,0,3,(주)대명화학 유통사업부,1,19.9,탈렌트키즈
e_e004857,2307150006,1,1,3,배스킨라빈스,3,3.5,싱글레귤러컵
e_e004857,2307150006,1,1,3,배스킨라빈스,3,33.0,나눠먹는 와츄원
e_e004857,2307160002,1,0,3,카사페 ,1,20.2,카페라떼-아이스;카페라떼-핫-디카페인;오자몽에이드;뺑오쇼콜라-초코
e_e004857,2307160002,2,1,3,난전화원,1,9.0,
e_e004857,2307160003,1,0,3,평택종합휴게소,1,3.9,I 아메리카노
e_e004858,2308040006,1,0,2,(주)현대백화점 더현대 서울,1,12.0,리얼 레몬에이드(ice)
e_e004858,2308040006,1,0,2,(주)현대백화점 더현대 서울,1,17.5,고디바 
e_e004858,2308040007,1,0,2,(주)도마,1,233.0,스페셜모듬;하이볼;콜라;꽃살;마약된장찌개
e_e004858,2308040009,1,0,2,넨네,1,27.0,부타다와후라이;체리콕;콜라 
e_e004858,2308040011,1,0,2,림가기,1,65.6,
e_e004858,2308050002,1,0,2,남산카페 아이오,1,12.5,딸기 라떼;딥초코
e_e004858,2308050003,1,0,2,훈연,1,69.0,카이센동 특;우나기동(1/2마리);산토리 하이볼
e_e004858,2308050004,1,0,2,칸토,1,17.5,블랙누텔라스모어;블랙에이드;쇼콜라크림
e_e004858,2308050005,6,0,2,웨스트 PC방,1,2.0,
e_e004858,2308050006,1,0,2,송계옥,1,98.0,닭구이모둠;사이다;봄나물퉁퉁장된장;고시히카리쌀밥;염통
e_e004858,2308050007,1,0,2,홍꼬치,1,56.5,팽이삼겹살말이;껍질(2p);명란닭다리살;복숭아사케칵테일;진저highball
e_e004858,2308060002,1,0,2,함루,1,80.0,히츠마부시 보통;사이다;콜라
e_e004859,2307220002,1,0,4,동동국수,1,46.0,
e_e004859,2307220006,1,0,4,용이네 정육점식당,1,219.531,암돼지 가브리살;한우 꽃살치살;한우채끝등심;된장찌개;공기밥
e_e004859,2307230001,1,0,4,구좌리얼크니손칼국수,1,52.0,빨갛게4;왕만두;음료수;식혜
e_e004860,2307070002,1,0,2,던킨도너츠,1,6.1,블루베리베이글;크림치즈(플레인);제주말차우유도넛
e_e004860,2307070005,1,0,2,KT위즈파크,1,21.0,진미통닭 후라이드치킨
e_e004860,2307070005,1,0,2,세븐일레븐,1,9.5,하이트)켈리1L페트;아미)봉지얼음(레귤러);왕빅도그치즈
e_e004860,2307070006,2,1,2,GS25,1,2.9,납작복숭아;제주청귤;Y)얼음컵
e_e004860,2307080002,1,0,2,(주)패커스 뜸,1,29.0,돼지 목살구이 솥밥;쭈꾸미 솥밥
e_e004860,2307080003,1,0,2,팔레센트,1,11.0,
e_e004860,2307080006,1,0,2,까삐푸드_햄버거,1,4.5,문어오징어핫바
e_e004860,2307080006,1,0,2,세븐일레븐,1,12.5,하이트)켈리1L페트;롯데)꾸이오잉칩;양념닭강정세트;쟈뎅)복숭아아이스티
e_e004860,2307080006,1,0,2,KT 위즈파크,1,16.0,[보영만두]군만두;[보영만두]쫄면(안매운맛)
e_e004860,2307080006,3,1,2,인생네컷,1,4.0,
e_e004860,2307090004,1,0,2,요미우돈 교자,1,31.5,(냉)넓적우동(한정);미니 달걀게살덮밥;고기교자만두
e_e004860,2307090006,2,0,2,덤덤프렌즈,1,7.0,
e_e004860,2307090007,2,0,2,뾰로리잡화점,1,4.5,키링_45
e_e004860,2307090008,2,0,2,페어리트랩,1,3.0,
e_e004860,2307090008,2,1,2,유니버스,1,6.0,핸드폰줄
e_e004860,2307090009,1,0,2,버터맨션,1,24.1,시그니처 버터크림라떼(ice);자몽레몬에이드;말차초코칩버터바;버터바
e_e004860,2307090012,2,2,2,별이네,1,2.8,ICE 아메리카노 
e_e004861,2307110003,1,0,2,빽다방 이천로데오점,1,6.3,
e_e004861,2307110004,3,0,2,가평빠지썸머플레이스,5,360.0,
e_e004861,2307120001,1,0,2,가평돼지국밥,1,20.0,
e_e004861,2307120002,1,1,2,골든트리,1,22.0,
e_e004864,2307060002,1,1,2,스타벅스,3,15.3,치즈베이글;I-T)카푸치노;V)자바칩F
e_e004864,2307060006,1,0,2,전포식당,1,42.5,딸기 폭탄 막걸리;마라소고기전골;후리가케주먹밥;중국당면
e_e004864,2307070001,1,0,2,상츠마라(왕십리점),1,19.8,나만의마라탕;샹츠마라탕
e_e004864,2307070003,2,3,2,팝업스토어,1,9.9,감자빵
e_e004865,2307140003,1,0,2,송계옥,1,53.0,닭구이모듬(대);송계옥비빔면
e_e004865,2307140005,1,0,2,롯데월드몰 로이즈,1,20.0,생망고 목화빙수(망고얼음)
e_e004865,2307150001,1,0,2,솔트앤페퍼,1,31.5,루벤 샌드위치;감자무스 미트파이;콜드브루 커피(i)
e_e004865,2307150003,1,0,2,슬롯,1,17.6,ice아메리카노;딜에이드;파인애플 파이
e_e004865,2307150007,1,0,2,육회자매집,3,37.0,육전;육회
e_e004865,2307150009,1,2,2,배스킨라빈스,1,3.5,아이스마카롱 쿠키앤크림 
e_e004865,2307160002,1,0,2,떡도리탕,1,41.0,도리탕(중);감자전 
e_e004865,2307160003,2,0,2,삼성물산(주)에잇세컨즈,1,50.0,shose;bag
e_e004867,2308040002,1,1,6,유명숯불닭갈비전문점,1,76.0,닭갈비;치즈퐁듀;막국수;소주;음료
e_e004867,2308040004,1,0,6,별비치워터파크,1,6.0,진라면 순한맛
e_e004868,2307190003,1,0,2,스아게 K(Suage K),1,32.5,닭다리카레;콤보카레;버섯;치즈;유자라씨
e_e004868,2307200001,1,0,2,판초,1,21.0,판초 샌드위치;수제 콤부차
e_e004868,2307200002,1,0,2,레이어드 연남,1,19.7,브레드 스콘;체리케익;아인슈페너(ICE)
e_e004868,2307200003,2,0,2,무인양품 AK 홍대,1,24.9,크루넥 반소매 티셔츠 
e_e004868,2307200004,1,0,2,"(주)도마,유즈라멘",1,25.0,매운유즈쇼유(간장)라멘;유즈시오(소금)라멘
e_e004868,2307210001,1,0,2,젠제로(ZENZERO),1,7.0,젤라또7.0
e_e004868,2307210004,1,0,2,비테센,1,32.0,레몬크림새우파스타;밤잼머쉬룸토스트 
e_e004877,2308040003,2,0,2,이마트,1,82.68,대여용부직포쇼핑백;노브랜드 데리파닭꼬치;롯데 꼬깔콘군옥수수;피코크 퓨어아이스;농심 배홍동 비빔면
e_e004877,2308050001,1,0,2,실버팟,1,23.0,
e_e004878,2307150003,1,0,1,스시오오모토,1,50.0,런치 오마카세
e_e004878,2307150006,1,0,1,스타벅스,1,32.3,(네스)하우스;(네스)에스프레소;I-T)카페라떼
e_e004879,2307190004,1,0,2,오레노라멘,1,24.0,
e_e004879,2307190005,1,1,2,백미당,1,11.2,
e_e004879,2307190006,2,0,2,런던베이글 안국점,1,13.7,
e_e004879,2307190007,3,0,2,정극장 행오버,1,0.0,관람권 
e_e004879,2307190009,1,0,2,광주집,1,68.0,생갈매기살;생항정살;소주;맥주
e_e004879,2307190011,1,0,2,야장주식회사,1,29.0,생맥주;왕새우튀김
e_e004879,2307200001,1,0,2,오죽이네,1,32.0,
e_e004879,2307200006,1,0,2,구퉁이,1,76.0,
e_e004879,2307210001,1,0,2,요쇼쿠,1,33.7,바질 소바;가츠동;쯔유버터 떡볶이
e_e004879,2307210003,1,0,2,브라운래빗,1,15.8,오미자에이드;ICED바닐라라떼;폭탄카스테라플레인
e_e004881,2307150003,1,1,4,롯데리아,1,29.6,EX불고기셋;제로슈거콜라L;핫크리세트;EX불고기;핫크리스피
e_e004881,2307150005,1,0,4,콘웨이커피,1,48.1,플레인 소금빵;아이스 아메리카노;Cream Vanilla Coffee;아이스 아메리카노;아이스 라떼
e_e004881,2307150006,2,2,4,폴라스튜디오 압구정점,1,10.0,
e_e004881,2307150007,1,0,4,벽돌해피푸드,1,70.0,코카콜라;사천식돼지고기튀김;토마토계란덮밥;마라샹궈
e_e004881,2307150008,2,0,4,위글위글집도산,1,11.4,
e_e004882,2307070006,2,0,2,(주)이마트,1,49.73,
e_e004882,2307070006,2,1,2,이마트,1,4.0,세니타이저겔-동백
e_e004882,2307080001,1,0,2,빕스,1,124.3,성인주말/샐러드바;얌스톤 립아이(꽃등심)
e_e004882,2307080002,2,0,2,국립박물관문화재단,1,38.1,(중앙)반가사유상 인형_83호
e_e004882,2307080003,1,0,2,필로스,1,6.0,에비앙
e_e004882,2307080003,2,1,2,라포엠,1,74.0,응원봉하드케이스;티켓북;인화사진세트;포스터 세트
e_e004882,2307080003,2,3,2,이마트,1,51.13,홈매트 리필;대한웰빙호일;백산수 2L;재사용종량20L_왕십리;무항생제해발돈앞다리
e_e004882,2307080003,2,4,2,CU,1,2.9,빅컵얼음;블랙아메리카노 
e_e004882,2307090001,1,0,2,공차,1,10.7,타로밀크티+펄 L;밀크폼 L;얼그레이 밀크티 L;펄 L
e_e004882,2307090001,1,0,2,김포공항플레이보6 트윗젤,1,12.0,할라피뇨치즈 핫도그프레즐;페퍼로니치즈 핫도그프레즐
e_e004885,2307080002,1,0,4,CU,1,8.55,콘초;새우깡;새우탕소컵;농심)신라면소컵;튀김우동소컵
e_e004885,2307080003,1,0,4,복이네명동칼국수,1,40.0,
e_e004899,2307080005,1,0,2,카페 스퀘어드,1,6.5,
e_e004899,2307090001,3,0,2,수원문화재단,1,1.5,화성행궁 입장권 
e_e004899,2307090001,1,4,2,COCOIMA,1,24.9,타래가츠동;감자고로케;자몽하이볼
e_e004905,2307290002,2,0,2,써브웨이,1,10.1,웨스턴 에그&치즈 랩 콤보;생수;햄 에그&치즈 랩
e_e004905,2307290003,1,0,2,스파렉스(굿모닝시티식당),1,13.0,미역국;컵라면
e_e004905,2307290003,1,0,2,스파렉스(굿모닝시티식당),1,17.0,순두부찌개;컵라면;식혜
e_e004905,2307290006,2,0,2,카카오프렌즈,1,4.0,꿈일기 인덱스파일 무지개_리&춘
e_e004905,2307290006,2,0,2,버터,1,23.92,유니끄 배스밤 별헤는밤;바넬드 튤립가든 버블배쓰밤;밀크캣 스탬프;복숭아맛젤리
e_e004905,2307290007,2,4,2,(주)현대백화점 더현대 서울,1,4.0,플레이인더박스
e_e004905,2307290007,2,4,2,(주)현대백화점 더현대 서울,1,116.1,CK진 
e_e004905,2307290008,1,0,2,(주)현대백화점 더현대 서울,1,30.0,덕인관
e_e004905,2307290009,2,0,2,오아시스,3,12.8,그립톡49;기타
e_e004905,2307300001,3,0,2,쿠팡(주),1,23.0,리프트탑승권 구입;동물원입장권
e_e004905,2307300002,1,1,2,카페쌔미,1,16.0,쌔미Origin
e_e004905,2307300002,2,2,2,(주)아성다이소,1,10.0,고기모양 애견봉제완구;물병보온커버(조임형);카드링 단어장;레인보우슬라임(주황);도끼빗(펄);PVC커버 반짝이노트;우마이봉 콘포타지맛
e_e004905,2307300002,2,3,2,피엔에이,1,3.9,HBAF)군옥수수맛땅콩 
e_e004905,2307300002,2,4,2,명동충무김밥,1,10.0,
e_e004905,2307300003,2,0,2,롯데쇼핑(주),1,26.48,햇반현미귀리곤약밥;흑미밥;마더앤피씨_면;사리곰탕컵
e_e004905,2307300004,1,1,2,CU,1,8.4,HEYROO오리지널팝콘;레츠프레시캔;비락식혜 캔;돌)망고컵;미네랄워터
e_e004905,2307310003,2,0,2,와플샵,1,7.0,오리지널 와플
e_e004905,2307310003,2,0,2,팝업스토어,1,11.0,커스타드푸딩
e_e004905,2307310003,2,0,2,롯데쇼핑(주) 롯데마트,1,10.75,롯데 아이시스 8.0;CJ 햇반 소프트밀 전;타코야끼
e_e004914,2307210002,1,0,2,스테미나하우스,1,100.0,장어;된장찌개;공기밥;비빔막국수(후식);상차림
e_e004914,2307210003,1,0,2,빵과당신,1,24.0,애플파이;소금빵;크로와상;베이비슈;아메리카노 ICE;아메리카노 HOT
e_e004914,2307210004,2,0,2,마트킹,1,5.91,농심/우와한치즈칩;코카콜라제로;롯데/꼬깔콘 군옥수수맛;왓따 청포도(오버액션)
e_e004914,2307220001,1,0,2,정선곤드레쌈밥,1,38.0,정선곤드레정식
e_e004914,2307220002,3,0,2,CGV,1,0.0,관람권 
e_e004914,2307220002,3,0,2,CGV,1,30.0,권람권
e_e004914,2307220002,1,1,2,CGV평택고덕,1,7.0,
e_e004914,2307220003,1,0,2,투썸플레이스,1,7.0,컵)소프트아이스크림 
e_e004915,2307310003,1,0,3,진대감,1,71.0,한우차돌삼합;한우꽃게된장찌개밥상;날치알볶음밥
e_e004915,2307310005,1,0,3,(주)제원에프엔비플리퍼스,1,28.6,플레인팬케이크;카페라떼(I);딸기라떼
e_e004915,2307310008,1,0,3,노티드,1,3.9,우유생크림 도넛
e_e004915,2307310010,1,0,3,명동교자,1,32.0,
e_e004915,2307310012,1,0,3,(주)커피빈코리아,3,20.4,(S)고창수박주스;(R)망고바나나IB;ICE라떼잉글리쉬
e_e004915,2307310013,2,1,3,피엔에이,1,18.7,군옥수수맛오징어;솔티드김스낵
e_e004917,2307160003,1,0,2,기꾸스시,1,22.0,기꾸초밥
e_e004917,2307160004,1,0,2,더벤티,1,3.6,(아이스)아메리카노 
e_e004917,2307160005,3,0,2,메가박스,1,0.0,관람권
e_e004917,2307160008,1,0,2,도깨비조개구이,1,99.0,
e_e004917,2307160009,6,1,2,포토시그니처 인천소래포구점,1,5.0,
e_e004917,2307170001,1,0,2,통큰해물손칼국수,1,26.5,2인;수제비(교환)
e_e004919,2307290004,2,0,2,(주)아성다이소,1,10.0,FUJIYAPEKOPOKO;네임펜;모나미_네임펜;알루미늄커터칼;로즈골드포크
e_e004919,2307290007,6,1,2,배떡 로제떡볶이,1,29.5,로제떡볶이 1~2인분;배달팁
e_e004919,2307300002,2,0,2,그랜드 인터컨티넨탈호텔,1,11.6,
e_e004925,2307080002,1,0,2,맥도날드,1,7.9,에그 맥머핀/세트;에그 맥머핀/콤보
e_e004925,2307080003,3,0,2,(재)세미원,1,8.0,입장권
e_e004925,2307080004,1,0,2,현대프리미엄아울렛,1,22.0,성북동면옥집
e_e004925,2307080004,2,1,2,현대프리미엄아울렛 SPACE1,1,330.0,닥스_침구
e_e004925,2307080004,1,4,2,현대프리미엄아울렛,1,10.8,아메리카노 HOT;성북동 식빵
