,TRAVEL_LENGTH,visit_move_cnt,total_payment,total_payment_per_day,visit_move_cnt_per_day,actual,predicted,predicted_proba
3649,2,5,-0.4820686712311463,-0.5408905261701702,2.5,0,0,0.49582767562945845
2685,3,9,0.4085228339868463,0.3870554061591197,3.0,0,0,0.4827632482431916
896,3,6,0.1344946785351562,0.0973552126514389,2.0,0,0,0.49802298619911334
2177,2,9,-0.3079466141212182,-0.2647700292331619,4.5,0,0,0.47785027293082394
4986,2,7,-0.1052799574850724,0.0566161229394213,3.5,0,0,0.48429764729791314
1894,3,9,-0.3307822937421923,-0.3945315742418106,3.0,0,0,0.48986559539305574
37,2,7,-0.2508574150687828,-0.1742387187620117,3.5,0,0,0.4881838997421009
2714,2,6,0.1773115778244828,0.504746109771615,3.0,0,0,0.4908441370962601
3989,3,12,0.6511519299596968,0.6435607858273789,4.0,0,0,0.4654613492026853
2292,2,13,-0.2308761954004304,-0.1425527600971091,6.5,0,0,0.4546469607873301
2115,3,12,-0.2765475546423787,-0.3371950776100821,4.0,0,0,0.46466810905432415
2728,2,6,-0.459232991610172,-0.5046780019817101,3.0,0,0,0.49916075357295964
4356,2,5,-0.285110934500244,-0.2285575050447018,2.5,0,0,0.4945633628929767
730,3,11,0.0345885801933942,-0.0082646495649029,3.6666666666666665,0,0,0.4803637328161445
4350,3,7,1.4646730164569015,1.503608235303306,2.333333333333333,0,0,0.48762981586750137
2095,4,12,0.1773115778244828,-0.0384417530552863,3.0,0,0,0.48698901677116846
3612,3,12,-0.1937682160163474,-0.2496814774879703,4.0,0,0,0.4740613642582409
1957,3,6,0.973705904605957,0.9845620552687112,2.0,0,0,0.4978821355606628
3001,3,8,-0.0852987378167201,-0.1350084842245132,2.6666666666666665,0,0,0.4905398342193774
3615,2,5,-0.0681719781009894,0.115461474745669,2.5,0,0,0.49191669290431883
4457,3,18,0.2172740171611876,0.1848688127735509,6.0,0,0,0.4492742247931676
2341,3,13,-0.3136555340264618,-0.3764253121475805,4.333333333333333,0,0,0.46466810905432415
2380,2,6,-0.3764536529841407,-0.3734076017985422,3.0,0,0,0.4996753025004159
88,3,5,-0.1423879368691555,-0.1953626912052801,1.6666666666666667,0,0,0.49739202653323883
776,4,14,-0.3992893326051149,-0.495624870934595,3.5,0,0,0.44964708109758844
5448,2,10,-0.3935804126998714,-0.4005669949398873,5.0,0,0,0.481524624080583
1964,3,14,0.3029078157398407,0.2754001232447011,4.666666666666667,0,0,0.4672917555525424
3782,3,16,-0.1880592961111038,-0.2436460567898935,5.333333333333333,0,0,0.4418462927725433
3159,2,11,-0.2080405157794562,-0.106340235908649,5.5,0,0,0.437593927091226
4352,3,9,0.0146073605250418,-0.0293886220081713,3.0,0,0,0.4827632482431916
734,4,21,-0.2451484951635392,-0.3734076017985422,5.25,0,0,0.4410386516476695
1728,2,5,-0.2879653944528658,-0.2330840705682594,2.5,0,0,0.4962078824665651
144,3,5,0.2572364564978924,0.2271167576600876,1.6666666666666667,0,0,0.4938181047608323
2638,2,7,-0.447815151799685,-0.48657173988748,3.5,0,0,0.48850202163348555
2045,4,12,-0.0310639987169064,-0.2036613946651355,3.0,0,0,0.4750449434956196
2559,2,6,-0.484923131183768,-0.5454170916937278,3.0,0,0,0.4965890795726469
4427,2,6,-0.3878714927946278,-0.3915138638927723,3.0,0,0,0.4996753025004159
2462,3,13,0.1173679188194256,0.0792489505572089,4.333333333333333,0,0,0.4654613492026853
485,2,7,-0.1595146965848861,-0.0293886220081713,3.5,0,0,0.46974642495183616
3708,2,7,0.1173679188194256,0.4096882337769073,3.5,0,0,0.48429764729791314
452,2,9,-0.2337306553530521,-0.1470793256206666,4.5,0,0,0.47076603866675504
4369,3,15,-0.1423879368691555,-0.1953626912052801,5.0,0,0,0.45651928537754183
4521,3,7,1.7329922520033485,1.7872730081129102,2.333333333333333,0,0,0.48762981586750137
4640,3,8,0.5027200124233647,0.486639847677385,2.6666666666666665,0,0,0.4877705836319442
30,4,19,-0.0196461589064193,-0.1946082636180205,4.75,0,0,0.43934158370191606
5566,2,8,0.1773115778244828,0.504746109771615,4.0,0,0,0.4693834612579633
4622,3,16,0.3828326944132503,0.3598960130177747,5.333333333333333,0,0,0.4492742247931676
2589,3,14,0.399959454128981,0.3780022751120047,4.666666666666667,0,0,0.4672917555525424
1292,3,8,0.3514336349344109,0.3267011991783529,2.6666666666666665,0,0,0.4877705836319442
1554,2,9,-0.4192705522734672,-0.4413060846519049,4.5,0,0,0.481524624080583
1971,2,5,-0.459232991610172,-0.5046780019817101,2.5,0,0,0.498399310375356
3807,3,9,0.2800721361188666,0.2512584404523943,3.0,0,0,0.4827632482431916
2098,3,16,-0.0538996783378806,-0.1018136703850915,5.333333333333333,0,0,0.4492742247931676
3074,2,10,-0.3593268932684101,-0.3462482086571972,5.0,0,0,0.46731013047654
2881,3,7,-0.31080107407384,-0.3734076017985422,2.333333333333333,0,0,0.4918831703993006
3661,2,6,-0.3878714927946278,-0.3915138638927723,3.0,0,0,0.4996753025004159
4663,3,7,-0.1595146965848861,-0.2134689532995101,2.333333333333333,0,0,0.4916581354286782
1436,4,14,0.0688420996248555,-0.1244464980028791,3.5,0,0,0.4668262732886978
3308,4,10,0.9080533256956562,0.5409586339600752,2.5,0,0,0.4879204518260558
2254,2,5,-0.4877775911363898,-0.5499436572172852,2.5,0,0,0.49582767562945845
4211,2,9,-0.1652236164901296,-0.0384417530552863,4.5,0,0,0.4536112965761099
5710,2,7,-0.1823503762058603,-0.0656011461966314,3.5,0,0,0.46974642495183616
4039,3,11,0.4541941932287946,0.4353387717437331,3.6666666666666665,0,0,0.4803637328161445
4593,3,11,0.9879782043690658,0.999650607013903,3.6666666666666665,0,0,0.48022309861661994
903,3,10,0.2486730766400271,0.2180636266129726,3.333333333333333,0,0,0.4803637328161445
1729,4,21,0.4427763534183075,0.1720435437901379,5.25,0,0,0.47001470605111995
109,4,12,-0.3022376942159747,-0.4186732570341174,3.0,0,0,0.48990911992387826
4397,3,7,0.1944383375402134,0.1607271299812441,2.333333333333333,0,0,0.4877705836319442
2704,3,7,0.0088984406197983,-0.035424042706248,2.333333333333333,0,0,0.4877705836319442
4596,2,8,-0.3764536529841407,-0.3734076017985422,4.0,0,0,0.48138538308468
1942,3,5,-0.0681719781009894,-0.1169022221302832,1.6666666666666667,0,0,0.4822884953699274
4831,2,9,-0.0510452183852588,0.142620867887014,4.5,0,0,0.46810393702710207
1032,2,5,-0.3593268932684101,-0.3462482086571972,2.5,0,0,0.4947884333171962
2548,4,21,0.2857810560241101,0.0475629918923063,5.25,0,0,0.47001470605111995
5459,2,7,-0.2451484951635392,-0.1651855877148967,3.5,0,0,0.4881838997421009
3662,2,9,-0.1909137560637256,-0.0791808427673039,4.5,0,0,0.4536112965761099
3043,3,11,-0.4792142112785245,-0.5514525123918044,3.6666666666666665,0,0,0.48831936782828
3555,2,6,-0.3593268932684101,-0.3462482086571972,3.0,0,0,0.4952850105825455
3253,4,9,-0.4421062318944415,-0.5295741123612764,2.25,0,0,0.4846630451069061
5622,2,10,-0.3992893326051149,-0.4096201259870023,5.0,0,0,0.481524624080583
5518,2,6,-0.1709325363953732,-0.0474948841024014,3.0,0,0,0.4895644409314519
3414,2,6,-0.273693094689757,-0.2104512429504718,3.0,0,0,0.49349064134472514
2275,3,7,0.5940627309072614,0.5832065788466119,2.333333333333333,0,0,0.4877705836319442
1643,2,6,-0.4563785316575503,-0.5001514364581526,3.0,0,0,0.49916075357295964
1747,2,5,-0.4335428520365761,-0.4639389122696925,2.5,0,0,0.498399310375356
1483,2,5,-0.3393456736000577,-0.3145622499922946,2.5,0,0,0.4985685739535376
5411,2,10,-0.0339184586695282,0.1697802610283591,5.0,0,0,0.46810393702710207
3586,3,7,-0.0852987378167201,-0.1350084842245132,2.333333333333333,0,0,0.4905398342193774
4373,3,11,1.1934993209578333,1.2169257521446637,3.6666666666666665,0,0,0.48022309861661994
3049,2,5,-0.2794020145950005,-0.2195043739975868,2.5,0,0,0.4945633628929767
4516,2,7,-0.1680780764427514,-0.0429683185788438,3.5,0,0,0.46974642495183616
1504,3,7,0.1230768387246692,0.0852843712552856,2.333333333333333,0,0,0.4877705836319442
2571,2,6,-0.3250733738369488,-0.291929422374507,3.0,0,0,0.4974957159172333
809,3,5,0.548391371665313,0.5349232132619984,1.6666666666666667,0,0,0.4938181047608323
63,3,12,-0.2508574150687828,-0.3100356844687371,4.0,0,0,0.47520182047540044
1779,2,9,-0.4278339321313326,-0.4548857812225775,4.5,0,0,0.481524624080583
1411,2,6,-0.3621813532210319,-0.3507747741807547,3.0,0,0,0.4952850105825455
742,3,10,-0.0510452183852588,-0.0987959600360531,3.333333333333333,0,0,0.4803637328161445
5666,2,9,-0.2051860558268344,-0.1018136703850915,4.5,0,0,0.4536112965761099
3982,2,7,-0.1994771359215909,-0.0927605393379765,3.5,0,0,0.46974642495183616
3966,2,8,-0.3992893326051149,-0.4096201259870023,4.0,0,0,0.48138538308468
4406,2,5,-0.3279278337895706,-0.2964559878980645,2.5,0,0,0.4985685739535376
5426,2,5,-0.2908198544054876,-0.2376106360918169,2.5,0,0,0.4962078824665651
1046,2,11,-0.4335428520365761,-0.4639389122696925,5.5,0,0,0.4760830057260265
2094,5,30,2.112635425702044,1.0805252443681306,6.0,0,0,0.46660184274100774
2487,2,6,-0.347909053457923,-0.3281419465629671,3.0,0,0,0.4952850105825455
4500,2,5,-0.31080107407384,-0.2692965947567194,2.5,0,0,0.4985685739535376
1536,4,14,0.5055744723759865,0.2218357645492705,3.5,0,0,0.48138905864651366
1038,2,5,-0.2565663349740263,-0.1832918498091267,2.5,0,0,0.4945633628929767
2369,2,5,-0.3422001335526795,-0.3190888155158521,2.5,0,0,0.4985685739535376
4813,2,8,-0.3050921541685965,-0.2602434637096044,4.0,0,0,0.4777111154722742
2765,3,10,0.5426824517600696,0.5288877925639218,3.333333333333333,0,0,0.4803637328161445
1505,3,15,0.6425885501018315,0.6345076547802638,5.0,0,0,0.4672917555525424
5107,2,13,-0.3050921541685965,-0.2602434637096044,6.5,0,0,0.4770498088977411
1421,2,8,-0.3707447330788971,-0.3643544707514272,4.0,0,0,0.48138538308468
3954,2,10,-0.3136555340264618,-0.273823160280277,5.0,0,0,0.47785027293082394
1844,2,5,-0.2394395752582957,-0.1561324566677817,2.5,0,0,0.4945633628929767
5402,2,10,-0.3678902731262754,-0.3598279052278697,5.0,0,0,0.481524624080583
5625,2,9,-0.110988877390316,0.0475629918923063,4.5,0,0,0.4536112965761099
5036,2,9,-0.410707172415602,-0.4277263880812324,4.5,0,0,0.481524624080583
3203,4,14,1.673048592998291,1.1475184141167818,3.5,0,0,0.48124840227129934
44,2,6,-0.1623691565375079,-0.0339151875317288,3.0,0,0,0.4895644409314519
1840,2,6,-0.4049982525103584,-0.4186732570341174,3.0,0,0,0.4996753025004159
746,3,5,0.3971049941763592,0.3749845647629664,1.6666666666666667,0,0,0.4938181047608323
4506,2,9,-0.1081344174376942,0.0520895574158638,4.5,0,0,0.46810393702710207
438,4,18,0.3114711955977061,0.0679325367483151,4.5,0,0,0.4671993974028323
5273,2,5,-0.3621813532210319,-0.3507747741807547,2.5,0,0,0.4947884333171962
2276,2,6,-0.4877775911363898,-0.5499436572172852,3.0,0,0,0.4965890795726469
4994,2,11,-0.2993832342633529,-0.2511903326624894,5.5,0,0,0.46056375203478
3571,2,7,0.4285040536551986,0.903083875844676,3.5,0,0,0.48429764729791314
3995,3,10,0.5512458316179348,0.5379409236110368,3.333333333333333,0,0,0.4803637328161445
4187,2,5,-0.2822564745476222,-0.2240309395211443,2.5,0,0,0.4945633628929767
2968,4,12,-0.2679841747845134,-0.3915138638927723,3.0,0,0,0.48990911992387826
1438,2,5,0.0831143993879643,0.3553694474942171,2.5,0,0,0.49191669290431883
944,2,9,-0.4278339321313326,-0.4548857812225775,4.5,0,0,0.481524624080583
4577,2,7,-0.1566602366322643,-0.0248620564846138,3.5,0,0,0.46974642495183616
3279,5,17,0.2201284771138094,-0.1199199324793215,3.4,0,0,0.4752451950466646
12,4,11,4.955677538513328,3.750293590162351,2.75,0,0,0.4868482601830921
4182,2,5,-0.2908198544054876,-0.2376106360918169,2.5,0,0,0.4962078824665651
642,2,5,-0.2137494356846997,-0.115393366955764,2.5,0,0,0.4906368950328984
3624,2,8,-0.011082779048554,0.2059927852168192,4.0,0,0,0.4693834612579633
2091,3,6,0.4770298728497688,0.4594804545360399,2.0,0,0,0.49802298619911334
653,2,6,-0.4649419115154156,-0.5137311330288251,3.0,0,0,0.49916075357295964
429,2,5,-0.3250733738369488,-0.291929422374507,2.5,0,0,0.4985685739535376
3653,2,11,-0.3193644539317053,-0.282876291327392,5.5,0,0,0.4770498088977411
1477,2,6,-0.4677963714680374,-0.5182576985523827,3.0,0,0,0.49916075357295964
2378,2,6,-0.3793081129367625,-0.3779341673220998,3.0,0,0,0.4996753025004159
1183,4,9,-0.3222189138843271,-0.4345162363665686,2.25,0,0,0.4938694972843625
838,3,13,-0.2594207949266481,-0.3190888155158521,4.333333333333333,0,0,0.47520182047540044
2694,3,9,0.0203162804302854,-0.0233532013100946,3.0,0,0,0.4827632482431916
4824,2,8,-0.484923131183768,-0.5454170916937278,4.0,0,0,0.4790717610905336
5365,2,5,-0.3422001335526795,-0.3190888155158521,2.5,0,0,0.4985685739535376
3879,2,7,-0.3707447330788971,-0.3643544707514272,3.5,0,0,0.49314979665848446
856,2,7,-0.5077588108047422,-0.5816296158821878,3.5,0,0,0.49083314579683995
4890,2,5,-0.3764536529841407,-0.3734076017985422,2.5,0,0,0.49891385628533413
2154,2,5,-0.4991954309468769,-0.5680499193115153,2.5,0,0,0.49582767562945845
1487,3,8,0.0402975000986378,-0.0022292288668262,2.6666666666666665,0,0,0.4877705836319442
3837,3,9,0.3971049941763592,0.3749845647629664,3.0,0,0,0.4827632482431916
693,2,9,-0.2622752548792699,-0.1923449808562418,4.5,0,0,0.4733989001544431
2456,3,9,0.5683725913336655,0.5560471857052669,3.0,0,0,0.4827632482431916
3559,2,5,-0.5020498908994987,-0.5725764848350728,2.5,0,0,0.49582767562945845
287,2,5,-0.4535240717049285,-0.495624870934595,2.5,0,0,0.498399310375356
3148,3,10,-0.3564724333157883,-0.4216909673831557,3.333333333333333,0,0,0.48624752967880897
1498,3,10,-0.2993832342633529,-0.3613367604023889,3.333333333333333,0,0,0.48624752967880897
3395,4,20,0.0688420996248555,-0.1244464980028791,5.0,0,0,0.45269117454340047
2153,3,6,1.713011032334996,1.7661490356696414,2.0,0,0,0.4978821355606628
3759,2,5,-0.4735052913732809,-0.5273108295994977,2.5,0,0,0.498399310375356
1859,2,6,-0.3022376942159747,-0.2557168981860469,3.0,0,0,0.4951350882173914
5366,2,5,-0.2565663349740263,-0.1832918498091267,2.5,0,0,0.4945633628929767
5726,2,6,-0.3793081129367625,-0.3779341673220998,3.0,0,0,0.4996753025004159
210,4,9,0.1601848181087522,-0.0520214496259589,2.25,0,0,0.49247066260042033
2857,2,5,-0.4278339321313326,-0.4548857812225775,2.5,0,0,0.49891385628533413
4412,3,8,-0.3593268932684101,-0.4247086777321941,2.6666666666666665,0,0,0.4918831703993006
1117,3,13,-0.4363973119891979,-0.5061868571562292,4.333333333333333,0,0,0.47423536618234646
3932,3,11,-0.273693094689757,-0.3341773672610438,3.6666666666666665,0,0,0.48624752967880897
3606,3,18,0.2857810560241101,0.2572938611504711,6.0,0,0,0.4492742247931676
3258,3,14,0.274363216213623,0.2452230197543176,4.666666666666667,0,0,0.4672917555525424
4966,2,5,-0.2965287743107311,-0.2466637671389319,2.5,0,0,0.4962078824665651
2406,4,23,0.8937810259325474,0.5296422201511813,5.75,0,0,0.4491613179630196
1813,3,6,0.1145134588668038,0.0762312402081706,2.0,0,0,0.49802298619911334
3048,3,7,0.0117529005724201,-0.0324063323572097,2.333333333333333,0,0,0.4877705836319442
4024,3,14,0.0203162804302854,-0.0233532013100946,4.666666666666667,0,0,0.4672917555525424
5627,2,10,0.0602787197669902,0.319156923305757,5.0,0,0,0.46810393702710207
3290,2,6,-0.4192705522734672,-0.4413060846519049,3.0,0,0,0.4996753025004159
4882,2,7,-0.3678902731262754,-0.3598279052278697,3.5,0,0,0.49314979665848446
4081,2,9,0.1573303581561304,0.4730601511067124,4.5,0,0,0.46810393702710207
2943,2,6,-0.4421062318944415,-0.477518608840365,3.0,0,0,0.49916075357295964
3945,3,18,0.2657998363557577,0.2361698887072026,6.0,0,0,0.4492742247931676
1558,2,11,-0.3878714927946278,-0.3915138638927723,5.5,0,0,0.48072367172226405
1580,2,5,-0.2080405157794562,-0.106340235908649,2.5,0,0,0.4906368950328984
5718,2,6,-0.0624630581957459,0.124514605792784,3.0,0,0,0.4908441370962601
1544,2,7,-0.4735052913732809,-0.5273108295994977,3.5,0,0,0.48850202163348555
4687,3,8,0.6511519299596968,0.6435607858273789,2.6666666666666665,0,0,0.4877705836319442
2244,2,5,-0.2651297148318917,-0.1968715463797992,2.5,0,0,0.4945633628929767
3262,4,5,-0.0196461589064193,-0.1946082636180205,1.25,0,0,0.4974561927259148
252,3,10,1.4275650370728186,1.4643780007658076,3.333333333333333,0,0,0.48022309861661994
350,3,14,1.6587762932351822,1.7088125390379132,4.666666666666667,0,0,0.45774372426290516
4568,2,13,-0.0082283190959322,0.2105193507403767,6.5,0,0,0.45199816156731665
2329,2,1,-0.3536179733631666,-0.3371950776100821,0.5,0,0,0.4943212344336163
457,2,9,-0.4763597513259027,-0.5318373951230552,4.5,0,0,0.47688332685507573
3257,2,5,-0.2422940352109175,-0.1606590221913392,2.5,0,0,0.4945633628929767
479,4,17,0.8595275065010861,0.5024828270098363,4.25,0,0,0.4740853257477317
1934,3,9,1.3990204375466009,1.434200897275424,3.0,0,0,0.48262256400481185
798,2,6,-0.1309700970586684,0.0158770332274037,3.0,0,0,0.4895644409314519
26,4,13,-0.5077588108047422,-0.5816296158821878,3.25,0,0,0.4747008253783159
2874,2,6,-0.4620874515627938,-0.5092045675052677,3.0,0,0,0.49916075357295964
4605,2,13,0.0060439806671765,0.2331521783581643,6.5,0,0,0.45199816156731665
4879,2,5,-0.5077588108047422,-0.5816296158821878,2.5,0,0,0.49582767562945845
2412,3,9,-0.31080107407384,-0.3734076017985422,3.0,0,0,0.48986559539305574
4908,2,6,-0.3621813532210319,-0.3507747741807547,3.0,0,0,0.4952850105825455
3737,3,20,0.374269314555385,0.3508428819706596,6.666666666666667,0,0,0.4492742247931676
3309,2,5,-0.3593268932684101,-0.3462482086571972,2.5,0,0,0.4947884333171962
1514,2,10,-0.3821625728893842,-0.3824607328456573,5.0,0,0,0.481524624080583
5515,2,9,-0.3165099939790835,-0.2783497258038345,4.5,0,0,0.47785027293082394
607,4,11,0.0945322391984514,-0.1040769531468703,2.75,0,0,0.48698901677116846
5707,2,8,-0.4535240717049285,-0.495624870934595,4.0,0,0,0.4767441938832466
4688,2,11,-0.2223128155425651,-0.1289730635264366,5.5,0,0,0.4546469607873301
3142,5,16,0.6882599093437798,0.1770227658660511,3.2,0,0,0.4898293309926522
4796,2,12,-0.2794020145950005,-0.2195043739975868,6.0,0,0,0.45726756355460857
3639,3,7,0.2486730766400271,0.2180636266129726,2.333333333333333,0,0,0.4877705836319442
4657,3,15,0.1915838775875916,0.1577094196322058,5.0,0,0,0.4672917555525424
5652,2,8,-0.3536179733631666,-0.3371950776100821,4.0,0,0,0.4671712962083633
4775,3,15,0.8309829069748684,0.8336765378167943,5.0,0,0,0.45774372426290516
203,2,8,-0.2794020145950005,-0.2195043739975868,4.0,0,0,0.47325986407177023
4381,3,7,0.5198467721390954,0.504746109771615,2.333333333333333,0,0,0.4877705836319442
387,3,12,0.174457117871861,0.1396031575379758,4.0,0,0,0.4654613492026853
5477,2,9,-0.1281156371060466,0.0204035987509612,4.5,0,0,0.4536112965761099
2373,2,8,-0.2251672754951868,-0.1334996290499941,4.0,0,0,0.472046381675155
2330,3,11,0.2486730766400271,0.2180636266129726,3.6666666666666665,0,0,0.4803637328161445
3164,2,5,-0.4677963714680374,-0.5182576985523827,2.5,0,0,0.498399310375356
2263,2,7,-0.4421062318944415,-0.477518608840365,3.5,0,0,0.48850202163348555
4847,2,11,-0.3279278337895706,-0.2964559878980645,5.5,0,0,0.4770498088977411
2801,2,5,-0.3707447330788971,-0.3643544707514272,2.5,0,0,0.49891385628533413
4731,2,5,-0.3022376942159747,-0.2557168981860469,2.5,0,0,0.4962078824665651
677,2,13,-0.1366790169639119,0.0068239021802887,6.5,0,0,0.437593927091226
3915,2,5,0.0574242598143684,0.3146303577821995,2.5,0,0,0.49191669290431883
3742,2,6,-0.4449606918470632,-0.4820451743639225,3.0,0,0,0.49916075357295964
2531,2,1,-0.5077588108047422,-0.5816296158821878,0.5,0,0,0.4934903672737102
2344,3,11,-0.0367729186221499,-0.0837074082908615,3.6666666666666665,0,0,0.4803637328161445
3857,3,16,-0.1423879368691555,-0.1953626912052801,5.333333333333333,0,0,0.43857515112075585
1253,4,13,0.2600909164505142,0.0271934470362975,3.25,0,0,0.4822035630890074
5681,2,7,-0.273693094689757,-0.2104512429504718,3.5,0,0,0.4881838997421009
1703,3,8,-0.3536179733631666,-0.4186732570341174,2.6666666666666665,0,0,0.4918831703993006
4769,2,15,-0.1566602366322643,-0.0248620564846138,7.5,0,0,0.4304862582497766
2004,2,8,-0.0167916989537975,0.1969396541697042,4.0,0,0,0.4693834612579633
4215,3,16,0.0174618204776636,-0.0263709116591329,5.333333333333333,0,0,0.4492742247931676
2809,2,5,-0.4249794721787108,-0.45035921569902,2.5,0,0,0.49891385628533413
3692,2,6,-0.1224067172008031,0.0294567297980763,3.0,0,0,0.4895644409314519
3288,4,8,-0.0567541382905023,-0.2240309395211443,2.0,0,0,0.48795948129224603
733,2,6,-0.3536179733631666,-0.3371950776100821,3.0,0,0,0.4952850105825455
3404,5,17,-0.1509513167270208,-0.3553013397043122,3.4,0,0,0.4653137277759889
4885,2,11,-0.3735991930315189,-0.3688810362749847,5.5,0,0,0.48072367172226405
2543,4,14,3.7082785392176136,2.7612390232650346,3.5,0,0,0.48124840227129934
5075,2,11,-0.4991954309468769,-0.5680499193115153,5.5,0,0,0.46940508351641236
803,3,6,0.0060439806671765,-0.0384417530552863,2.0,0,0,0.49802298619911334
857,2,6,0.1202223787720474,0.4142147993004648,3.0,0,0,0.4908441370962601
3250,2,10,3.7939123377962662,6.239904628118982,5.0,0,0,0.45855359565353926
2535,4,10,0.7424946484435935,0.4096882337769073,2.5,0,0,0.4879204518260558
5628,2,5,-0.484923131183768,-0.5454170916937278,2.5,0,0,0.49582767562945845
219,3,16,0.100241159103695,0.0611426884629788,5.333333333333333,0,0,0.4492742247931676
2552,4,15,0.5084289323286083,0.2240990473110493,3.75,0,0,0.46648342135563275
1115,2,5,-0.422125012226089,-0.4458326501754625,2.5,0,0,0.49891385628533413
582,2,8,-0.2365851153056739,-0.1516058911442241,4.0,0,0,0.47325986407177023
2913,2,5,0.7367857285383499,1.3919529523888874,2.5,0,0,0.4917758773613993
43,2,5,-0.347909053457923,-0.3281419465629671,2.5,0,0,0.4947884333171962
2181,4,20,-0.1452423968217772,-0.2941927051362858,5.0,0,0,0.44667060690342697
1071,3,13,0.6283162503387226,0.619419103035072,4.333333333333333,0,0,0.4654613492026853
4174,3,10,0.0431519600512596,0.000788481482212,3.333333333333333,0,0,0.4803637328161445
5599,2,8,-0.1994771359215909,-0.0927605393379765,4.0,0,0,0.45488508519713927
3593,5,29,-0.048190758432637,-0.290118796165084,5.8,0,0,0.4431634643485475
3849,3,12,2.7406166152788334,2.852524761323445,4.0,0,0,0.4563081428065145
5522,2,9,-0.3450545935053012,-0.3236153810394096,4.5,0,0,0.47785027293082394
2662,4,19,1.0136683439426617,0.6247000961458892,4.75,0,0,0.45637447725164687
897,2,5,-0.4620874515627938,-0.5092045675052677,2.5,0,0,0.498399310375356
95,4,5,-0.011082779048554,-0.1878184153326842,1.25,0,0,0.4974561927259148
2022,3,10,0.4884477126602559,0.4715512959321932,3.333333333333333,0,0,0.4803637328161445
5720,2,6,-0.1509513167270208,-0.0158089254374988,3.0,0,0,0.4895644409314519
842,2,8,-0.3650358131736536,-0.3553013397043122,4.0,0,0,0.48138538308468
1507,2,6,-0.5077588108047422,-0.5816296158821878,3.0,0,0,0.4965890795726469
4638,2,5,-0.3707447330788971,-0.3643544707514272,2.5,0,0,0.49891385628533413
4774,2,7,-0.0995710375798289,0.0656692539865363,3.5,0,0,0.48429764729791314
3819,3,12,0.4770298728497688,0.4594804545360399,4.0,0,0,0.4654613492026853
1323,2,6,0.1259312986772909,0.4232679303475798,3.0,0,0,0.4908441370962601
4383,3,18,0.3771237745080068,0.3538605923196979,6.0,0,0,0.4492742247931676
322,4,12,0.0545697998617466,-0.1357629118117728,3.0,0,0,0.47241113994676615
2954,2,5,-0.2708386347371352,-0.2059246774269143,2.5,0,0,0.4945633628929767
2903,2,6,-0.2965287743107311,-0.2466637671389319,3.0,0,0,0.4951350882173914
334,2,5,-0.4792142112785245,-0.5363639606466127,2.5,0,0,0.49582767562945845
2845,3,12,-0.3707447330788971,-0.4367795191283474,4.0,0,0,0.4788744838077446
332,4,19,0.0716965595774773,-0.1221832152411003,4.75,0,0,0.45269117454340047
833,2,7,-0.4906320510890116,-0.5544702227408428,3.5,0,0,0.49083314579683995
3881,2,6,-0.459232991610172,-0.5046780019817101,3.0,0,0,0.49916075357295964
5224,2,6,-0.4192705522734672,-0.4413060846519049,3.0,0,0,0.4996753025004159
2422,3,6,0.3628514747448979,0.3387720405745063,2.0,0,0,0.49802298619911334
3796,3,19,0.5712270512862873,0.5590648960543052,6.333333333333333,0,0,0.4492742247931676
1937,4,15,0.9223256254587652,0.552275047768969,3.75,0,0,0.4573273117848445
731,2,5,-0.5077588108047422,-0.5816296158821878,2.5,0,0,0.49582767562945845
291,4,13,0.0402975000986378,-0.1470793256206666,3.25,0,0,0.4676383559400962
184,2,5,-0.4877775911363898,-0.5499436572172852,2.5,0,0,0.49582767562945845
1820,4,12,0.8281284470222466,0.4775867166302699,3.0,0,0,0.4868482601830921
3616,2,5,2.523677658879578,4.22558297013589,2.5,0,0,0.4917758773613993
4405,3,16,-0.2223128155425651,-0.2798585809783536,5.333333333333333,0,0,0.45823149049027845
4750,3,5,0.1430580583930215,0.106408343698554,1.6666666666666667,0,0,0.4938181047608323
2303,2,6,-0.0225006188590411,0.1878865231225892,3.0,0,0,0.4908441370962601
2287,3,14,-0.2337306553530521,-0.291929422374507,4.666666666666667,0,0,0.4609508709816698
898,2,11,-0.3165099939790835,-0.2783497258038345,5.5,0,0,0.4770498088977411
428,2,7,-0.1452423968217772,-0.0067557943903837,3.5,0,0,0.46974642495183616
4396,3,8,1.0679030830424754,1.0841464967869765,2.6666666666666665,0,0,0.48762981586750137
4214,2,6,-0.2908198544054876,-0.2376106360918169,3.0,0,0,0.4951350882173914
1702,3,5,-0.0053738591433105,-0.0505125944514397,1.6666666666666667,0,0,0.4938181047608323
1410,4,10,0.2600909164505142,0.0271934470362975,2.5,0,0,0.48806122357106474
4953,2,5,-0.1395334769165337,0.0022973366567312,2.5,0,0,0.4906368950328984
3000,2,5,0.0688420996248555,0.3327366198764296,2.5,0,0,0.49191669290431883
3113,3,14,0.3771237745080068,0.3538605923196979,4.666666666666667,0,0,0.4672917555525424
1780,3,8,-0.3279278337895706,-0.3915138638927723,2.6666666666666665,0,0,0.4918831703993006
4546,4,13,-0.1937682160163474,-0.3326685120865246,3.25,0,0,0.47379905267769945
2603,3,11,0.5912082709546396,0.5801888684975737,3.6666666666666665,0,0,0.4803637328161445
3209,3,13,0.2087106373033223,0.1758156817264358,4.333333333333333,0,0,0.4654613492026853
